Epoch,Train Loss,Train Accuracy,Test Loss,Test Accuracy
380,0.038312025368213654,0.885937511920929,0.04831557348370552,0.856249988079071
381,0.03824036940932274,0.885937511920929,0.04828278347849846,0.856249988079071
382,0.03827971965074539,0.8859374523162842,0.048202864825725555,0.856249988079071
383,0.03836419805884361,0.885937511920929,0.048264194279909134,0.856249988079071
384,0.038322046399116516,0.885937511920929,0.04820800572633743,0.856249988079071
385,0.038295865058898926,0.8859374523162842,0.04811915010213852,0.856249988079071
386,0.03835326060652733,0.885937511920929,0.0484134741127491,0.856249988079071
387,0.038253337144851685,0.8859374523162842,0.04821062833070755,0.856249988079071
388,0.03830261528491974,0.8859375715255737,0.048317860811948776,0.856249988079071
389,0.03840230032801628,0.8859374523162842,0.04814951494336128,0.856249988079071
390,0.0382886603474617,0.8859375715255737,0.048092976212501526,0.856249988079071
391,0.03837454691529274,0.885937511920929,0.04836199805140495,0.856249988079071
392,0.038710497319698334,0.8843750357627869,0.04816647246479988,0.856249988079071
393,0.03831041231751442,0.8859374523162842,0.04827635735273361,0.856249988079071
394,0.038376741111278534,0.8859375715255737,0.04817253351211548,0.856249988079071
395,0.038230665028095245,0.885937511920929,0.04814203828573227,0.856249988079071
396,0.038353901356458664,0.8859373927116394,0.048160143196582794,0.856249988079071
397,0.03816493600606918,0.8859374523162842,0.048194676637649536,0.856249988079071
398,0.0382588654756546,0.885937511920929,0.048125654458999634,0.856249988079071
399,0.038320597261190414,0.8859374523162842,0.04846090078353882,0.856249988079071
